Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-01-03 09:00:00+01:00,21.864999771118164,21.895000457763672,21.825000762939453,21.829999923706055,0,0.0,0.0,0.0
2024-01-03 10:00:00+01:00,21.84000015258789,21.850000381469727,21.799999237060547,21.815000534057617,11096,0.0,0.0,0.0
2024-01-03 11:00:00+01:00,21.809999465942383,21.8700008392334,21.799999237060547,21.84000015258789,15447,0.0,0.0,0.0
2024-01-03 12:00:00+01:00,21.844999313354492,21.860000610351562,21.825000762939453,21.850000381469727,21837,0.0,0.0,0.0
2024-01-03 13:00:00+01:00,21.844999313354492,21.850000381469727,21.774999618530273,21.795000076293945,10701,0.0,0.0,0.0
2024-01-03 14:00:00+01:00,21.795000076293945,21.834999084472656,21.770000457763672,21.815000534057617,30121,0.0,0.0,0.0
2024-01-03 15:00:00+01:00,21.799999237060547,21.8700008392334,21.75,21.825000762939453,23375,0.0,0.0,0.0
2024-01-03 16:00:00+01:00,21.834999084472656,21.834999084472656,21.719999313354492,21.790000915527344,50349,0.0,0.0,0.0
2024-01-03 17:00:00+01:00,21.80500030517578,21.809999465942383,21.760000228881836,21.775,15442,0.0,0.0,0.0
